MDVP:Fo(Hz),MDVP:Fhi(Hz),MDVP:Flo(Hz),MDVP:Jitter(%),MDVP:Jitter(Abs),MDVP:RAP,MDVP:PPQ,Jitter:DDP,MDVP:Shimmer,MDVP:Shimmer(dB),Shimmer:APQ3,Shimmer:APQ5,MDVP:APQ,Shimmer:DDA,NHR,HNR,RPDE,DFA,spread1,spread2,D2,PPE
117.4634,114.6515,82.7275,0.0082,0.0,0.0026,0.0038,0.01,0.0326,0.128,0.0055,0.0144,0.0166,0.0257,0.0393,23.5207,0.4526,0.7371,-6.7567,0.1991,2.6856,0.0907
133.4186,585.9132,216.2835,0.0048,0.0,0.0034,0.0044,0.0079,0.0142,0.2653,0.0155,0.0137,0.0215,0.0507,0.102,22.5555,0.5976,0.7681,-7.6304,0.1218,1.5773,0.2222
163.4474,153.1471,181.5031,0.0032,0.0001,0.006,0.0015,0.0178,0.0356,0.1196,0.0134,0.0168,0.0229,0.0518,0.0208,22.8317,0.2685,0.7441,-7.0251,0.2795,1.5121,0.1179
180.0586,157.713,178.3413,0.004,0.0001,0.0026,0.0036,0.0068,0.0388,0.1016,0.0125,0.0199,0.0238,0.0509,0.064,30.5012,0.264,0.7514,-7.1557,0.2021,1.8956,0.0875
172.9674,212.9405,128.7364,0.0075,0.0001,0.0017,0.0045,0.0066,0.0401,0.1396,0.006,0.0121,0.0194,0.0374,0.0438,22.6749,0.3922,0.7217,-6.0113,0.0936,2.8388,0.1069
185.0824,195.8799,91.5657,0.006,0.0001,0.0037,0.002,0.0092,0.0364,0.2895,0.0156,0.0173,0.0191,0.0257,0.0835,18.1735,0.4666,0.7042,-5.6996,0.0293,2.2952,0.081
141.0397,287.0802,105.6128,0.0029,0.0001,0.0042,0.0015,0.0135,0.0161,0.3375,0.0122,0.0199,0.0202,0.0547,0.0195,20.2768,0.3515,0.7728,-6.1069,0.1246,2.5676,0.0821
248.6996,379.7201,224.3339,0.0036,0.0,0.0039,0.0045,0.0179,0.0351,0.2633,0.0068,0.0133,0.0172,0.0377,0.0938,22.5303,0.354,0.6539,-6.2905,0.2638,1.4999,0.1176
238.4512,308.5224,176.848,0.0134,0.0,0.0013,0.0037,0.0095,0.0241,0.2437,0.0058,0.0127,0.0102,0.0433,0.0322,24.3801,0.3453,0.6958,-5.521,0.1617,1.4509,0.0641
162.6009,210.3741,139.8774,0.0126,0.0001,0.0056,0.0016,0.0131,0.0211,0.3337,0.0066,0.0172,0.0079,0.0659,0.0358,23.0218,0.4291,0.665,-7.9124,0.2795,1.763,0.17
125.1677,387.697,205.3807,0.0086,0.0001,0.0049,0.0031,0.0083,0.0275,0.3973,0.0159,0.012,0.0245,0.0452,0.0563,23.4742,0.6369,0.6912,-7.4787,0.0356,2.0346,0.0561
246.1349,135.6049,99.0232,0.0055,0.0,0.0024,0.0051,0.0082,0.0356,0.3864,0.0131,0.0127,0.0238,0.056,0.0658,31.3254,0.6628,0.7684,-5.4347,0.1342,2.5458,0.0754
259.2838,412.4943,100.2819,0.0056,0.0,0.006,0.0032,0.0152,0.0326,0.3885,0.0227,0.0109,0.0111,0.0187,0.0862,20.2595,0.5923,0.7617,-7.2453,0.0778,2.6743,0.2428
124.3415,356.5306,233.3196,0.0091,0.0,0.0052,0.0048,0.0162,0.0386,0.2393,0.0209,0.0166,0.0186,0.0227,0.0316,27.1325,0.6288,0.685,-5.3761,0.2004,2.3737,0.1461
172.5094,545.3665,150.4569,0.0122,0.0001,0.0061,0.002,0.0073,0.0162,0.1794,0.0062,0.0241,0.0102,0.0592,0.0914,24.7682,0.3913,0.6898,-5.4765,0.0129,1.6779,0.1426
155.5887,234.0942,197.9298,0.0036,0.0001,0.0034,0.0035,0.006,0.0273,0.1844,0.0201,0.0166,0.0149,0.0593,0.1061,27.7391,0.5173,0.7455,-6.0238,0.1879,1.9225,0.093
203.6619,489.8173,157.1452,0.0063,0.0001,0.002,0.004,0.0171,0.0403,0.3492,0.0213,0.008,0.0167,0.0259,0.0536,18.2257,0.3223,0.705,-6.862,0.0996,2.7296,0.1578
140.815,271.9887,159.8941,0.0126,0.0001,0.0016,0.0028,0.0131,0.0349,0.2679,0.0146,0.0227,0.0247,0.0641,0.046,30.6608,0.4274,0.6681,-6.8533,0.1389,2.3079,0.2158
115.93,256.3955,199.7775,0.0034,0.0001,0.0055,0.0035,0.0043,0.0248,0.2074,0.02,0.0084,0.011,0.021,0.0196,31.1056,0.4029,0.7705,-6.128,0.2057,2.3196,0.1959
239.9494,467.3163,147.308,0.0024,0.0001,0.0056,0.0015,0.0098,0.016,0.2321,0.0051,0.013,0.0091,0.0145,0.067,29.3027,0.5162,0.6727,-7.0126,0.0404,2.6827,0.1679
123.1306,189.3249,139.6061,0.0097,0.0,0.0035,0.0013,0.0103,0.0314,0.268,0.0093,0.0165,0.0242,0.0642,0.0461,24.1357,0.6269,0.7579,-5.4453,0.2122,1.9876,0.0981
139.4331,533.6451,89.6633,0.0019,0.0001,0.0024,0.0019,0.0076,0.0137,0.367,0.0124,0.0095,0.0106,0.0694,0.0732,23.0008,0.491,0.7076,-5.4743,0.2261,2.1591,0.1678
259.4338,465.9089,95.5759,0.0085,0.0,0.0041,0.0042,0.0133,0.0214,0.3636,0.012,0.0239,0.0261,0.0336,0.0942,21.9849,0.602,0.7212,-6.7518,0.035,2.4362,0.1964
153.6173,298.1103,77.7498,0.0122,0.0001,0.0023,0.0028,0.012,0.0162,0.118,0.0111,0.0153,0.0147,0.0438,0.0829,32.7872,0.5174,0.6901,-5.8299,0.2916,2.8777,0.2254
208.9775,121.5744,184.7501,0.0037,0.0,0.006,0.0045,0.0158,0.0195,0.1582,0.0126,0.0118,0.0102,0.0546,0.0139,20.2455,0.5404,0.7476,-5.5934,0.2462,1.6964,0.2516
138.2664,126.742,97.1674,0.0035,0.0,0.003,0.0025,0.0134,0.0187,0.145,0.0055,0.0073,0.0168,0.0162,0.001,26.5784,0.2606,0.722,-5.9323,0.2811,1.7728,0.0772
153.5627,140.1073,183.1253,0.0078,0.0001,0.0022,0.0049,0.008,0.0244,0.168,0.0069,0.0095,0.0235,0.0495,0.0542,26.6683,0.2859,0.655,-5.2551,0.0254,2.648,0.2209
200.7983,226.6376,125.6752,0.01,0.0001,0.0032,0.0011,0.0039,0.0201,0.2817,0.01,0.0175,0.0226,0.0175,0.0817,21.1693,0.5747,0.7431,-7.8747,0.061,1.62,0.2305
260.0575,523.2612,150.9464,0.008,0.0001,0.0061,0.0048,0.0159,0.0116,0.3185,0.0087,0.0084,0.0192,0.0444,0.0909,20.6799,0.3966,0.757,-6.0048,0.0157,2.6427,0.2353
136.9217,132.5973,174.6659,0.0125,0.0001,0.0033,0.0021,0.0033,0.0268,0.3934,0.01,0.0142,0.0161,0.0598,0.0489,19.8899,0.4893,0.634,-7.318,0.2312,2.8429,0.15
205.5078,428.7261,113.8402,0.0094,0.0,0.0051,0.0016,0.0038,0.0097,0.2251,0.0047,0.0144,0.0214,0.0225,0.0812,26.487,0.5877,0.7603,-7.1484,0.2813,2.5218,0.1541
163.2054,461.0234,171.538,0.0027,0.0,0.0046,0.0048,0.0149,0.0115,0.2141,0.0094,0.0184,0.0086,0.0306,0.0115,26.3763,0.5353,0.7125,-7.7321,0.2197,1.9731,0.0822
122.5798,496.0445,124.6826,0.0107,0.0,0.0052,0.0015,0.0127,0.023,0.1195,0.0116,0.0118,0.0138,0.0633,0.0119,31.2427,0.4601,0.716,-7.5119,0.0665,2.16,0.2148
177.7341,255.1068,230.3406,0.0093,0.0,0.0061,0.0054,0.0076,0.0324,0.296,0.0157,0.01,0.0202,0.0625,0.0479,24.5091,0.6062,0.6625,-5.2314,0.2896,2.39,0.0484
139.6249,452.0667,221.0051,0.008,0.0,0.0016,0.0044,0.0132,0.0242,0.3589,0.0068,0.0201,0.0126,0.0479,0.0555,23.6717,0.5268,0.6638,-7.0626,0.0531,1.6149,0.1829
167.3908,432.8192,220.5098,0.0092,0.0,0.0026,0.0049,0.0133,0.0194,0.3629,0.02,0.0151,0.0144,0.0558,0.0758,22.1509,0.2981,0.7616,-7.1279,0.0463,2.3802,0.1273
146.7441,425.6694,101.9303,0.007,0.0001,0.004,0.004,0.0088,0.0388,0.3688,0.0173,0.0132,0.0167,0.034,0.0139,30.6116,0.3913,0.7157,-6.2936,0.1988,2.0094,0.0457
250.0066,291.1868,153.4349,0.0084,0.0001,0.0018,0.0014,0.015,0.0128,0.3524,0.0068,0.0241,0.017,0.0574,0.0798,22.9606,0.3703,0.6305,-6.8631,0.0514,1.8549,0.1348
233.4614,555.2686,209.1213,0.0088,0.0,0.0038,0.0045,0.0101,0.0329,0.242,0.0149,0.0157,0.0226,0.0604,0.0853,30.4922,0.2671,0.6352,-6.3024,0.2607,2.8215,0.1275
175.1891,490.3347,146.9049,0.0032,0.0,0.0035,0.0043,0.0183,0.0198,0.3967,0.008,0.0214,0.0085,0.0478,0.0161,19.4213,0.5055,0.7572,-7.4379,0.2743,1.9255,0.1032
114.7976,260.8089,188.5397,0.0076,0.0,0.0022,0.0031,0.0028,0.0296,0.1278,0.0106,0.0224,0.0154,0.0347,0.1043,20.3686,0.3216,0.7267,-5.3959,0.1241,1.6737,0.058
247.5824,165.9031,77.0256,0.0082,0.0,0.0037,0.0054,0.016,0.0115,0.1299,0.0078,0.0129,0.0263,0.0419,0.012,27.7583,0.4259,0.6974,-5.6001,0.0395,2.5754,0.0662
111.8241,139.7196,118.3405,0.0107,0.0001,0.0037,0.0056,0.0107,0.0264,0.2086,0.015,0.0203,0.012,0.0419,0.0959,19.0371,0.6181,0.6293,-6.3465,0.1321,1.8338,0.0568
141.5757,547.5086,83.9644,0.0046,0.0,0.0027,0.0051,0.0082,0.0362,0.3026,0.0136,0.0214,0.0077,0.019,0.0408,18.3789,0.655,0.6572,-6.989,0.0695,2.6735,0.0905
167.8415,390.148,188.9909,0.0018,0.0001,0.0045,0.0046,0.0179,0.0103,0.3826,0.0058,0.0126,0.02,0.0396,0.0065,26.5009,0.3948,0.7241,-5.8342,0.059,1.8899,0.1457
152.1319,382.4848,198.9991,0.0111,0.0,0.0014,0.0042,0.0116,0.0163,0.258,0.018,0.0163,0.0097,0.0526,0.0572,32.7107,0.4158,0.6599,-6.8717,0.2865,1.4504,0.245
153.8782,381.8783,200.9229,0.0079,0.0,0.0045,0.0031,0.0141,0.0124,0.2216,0.0197,0.01,0.0226,0.0404,0.0566,27.2218,0.2815,0.6318,-7.4954,0.2721,1.5144,0.0772
245.3217,299.0597,169.8703,0.0072,0.0,0.0021,0.004,0.0144,0.0133,0.1322,0.0055,0.0242,0.0086,0.0454,0.0239,18.3987,0.5369,0.6319,-7.5328,0.0195,1.6068,0.1726
235.71,533.7499,116.2966,0.0055,0.0,0.0022,0.0019,0.0182,0.0111,0.2296,0.007,0.0078,0.0212,0.0325,0.0527,25.6481,0.6636,0.7559,-6.682,0.1522,1.6148,0.1404
136.3302,522.2244,87.1036,0.0028,0.0001,0.0037,0.0032,0.0185,0.0166,0.1101,0.0162,0.0062,0.0085,0.0664,0.0235,29.5405,0.623,0.7651,-6.2472,0.1938,2.6279,0.2169
159.0947,119.5435,198.4072,0.003,0.0,0.0061,0.0053,0.0127,0.0378,0.0984,0.0147,0.0197,0.0178,0.0501,0.0552,32.6433,0.3182,0.6275,-6.4549,0.0107,2.0143,0.2262
250.758,571.303,104.7196,0.0095,0.0001,0.0062,0.0044,0.0176,0.013,0.1102,0.0066,0.0221,0.0201,0.0385,0.0739,30.6295,0.3155,0.6923,-5.5132,0.0333,1.5398,0.2098
175.7133,328.9918,125.7362,0.0084,0.0001,0.0046,0.0019,0.0115,0.01,0.1047,0.0179,0.0089,0.0093,0.0213,0.0708,29.4885,0.2862,0.668,-6.3945,0.064,1.8679,0.1197
236.5677,282.3332,75.5707,0.0044,0.0001,0.0021,0.0017,0.0081,0.0388,0.151,0.0151,0.0087,0.0092,0.0295,0.03,20.2484,0.3101,0.7589,-5.5068,0.0533,1.7511,0.0763
202.6192,137.3677,226.1157,0.0053,0.0,0.0044,0.0032,0.0179,0.0279,0.2642,0.0176,0.011,0.0239,0.0255,0.0536,19.0621,0.5043,0.744,-5.3311,0.0957,2.5424,0.0616
204.8087,458.817,79.1943,0.0044,0.0001,0.0038,0.005,0.0106,0.0274,0.1642,0.0095,0.0191,0.0237,0.0614,0.0556,20.2996,0.2631,0.7193,-5.3621,0.2053,2.4532,0.1196
190.459,514.2192,152.3917,0.0133,0.0001,0.0027,0.0034,0.0163,0.0191,0.1469,0.0094,0.0149,0.0102,0.0473,0.0629,24.0522,0.2677,0.6646,-6.0271,0.1449,2.5318,0.1734
123.0862,458.5122,77.1528,0.012,0.0001,0.0011,0.002,0.0091,0.0314,0.1875,0.0111,0.0082,0.0178,0.0424,0.065,30.5998,0.4151,0.7617,-6.6549,0.0938,1.6499,0.2232
150.1187,487.481,119.5324,0.0086,0.0,0.0016,0.0043,0.0176,0.011,0.2748,0.0158,0.0213,0.0216,0.0508,0.0432,25.7062,0.6221,0.6356,-7.945,0.2056,1.7552,0.097
199.4326,304.7653,206.2213,0.0106,0.0001,0.0034,0.004,0.0148,0.0363,0.3469,0.0172,0.0187,0.0091,0.0472,0.0011,30.7822,0.6364,0.6394,-5.5134,0.0875,1.5144,0.0608
209.0413,161.0721,149.3791,0.011,0.0,0.0035,0.0013,0.0152,0.0269,0.1732,0.0059,0.015,0.0131,0.0643,0.0831,24.993,0.5857,0.7853,-6.0116,0.1134,1.9618,0.1593
153.2524,449.9858,105.1776,0.0066,0.0001,0.0039,0.0044,0.0122,0.0348,0.2712,0.014,0.0097,0.0225,0.0511,0.0999,28.8465,0.6159,0.7273,-7.5818,0.0608,1.7172,0.0521
216.9861,399.7039,224.9415,0.0097,0.0,0.0024,0.002,0.0029,0.0213,0.1209,0.0114,0.0066,0.0267,0.0548,0.0021,28.3672,0.5611,0.7752,-5.4442,0.0077,2.5856,0.1384
194.7185,333.8056,81.9543,0.0136,0.0,0.0057,0.0051,0.0157,0.0107,0.2403,0.0134,0.0109,0.0256,0.0536,0.1045,24.5736,0.4416,0.6383,-6.3308,0.2162,2.0291,0.1899
157.1669,562.0903,80.7944,0.0094,0.0,0.0051,0.0041,0.0058,0.0188,0.1512,0.0103,0.0134,0.022,0.0646,0.0455,23.5217,0.6361,0.7601,-6.8016,0.2603,2.1146,0.0561
234.176,253.5127,94.4936,0.0051,0.0001,0.0023,0.0014,0.0154,0.0143,0.1167,0.0165,0.0116,0.022,0.0677,0.0582,22.4478,0.4191,0.7716,-6.0638,0.2722,2.7943,0.0859
179.722,120.9334,198.2783,0.0024,0.0,0.0019,0.002,0.0152,0.027,0.15,0.0066,0.0249,0.008,0.0652,0.0903,23.174,0.2618,0.7134,-6.076,0.1451,2.4617,0.0635
183.6073,304.4891,138.711,0.0077,0.0001,0.0041,0.0045,0.0092,0.0254,0.3615,0.0211,0.0142,0.0178,0.019,0.0983,32.8565,0.3336,0.6457,-6.4277,0.2834,1.6261,0.1466
191.8832,480.1194,164.3745,0.0033,0.0001,0.0032,0.0016,0.0114,0.0232,0.2636,0.0178,0.0143,0.0137,0.0628,0.0102,32.4469,0.657,0.6705,-7.4245,0.1965,2.5211,0.1962
210.6951,394.0441,112.4915,0.0022,0.0001,0.0021,0.002,0.0137,0.0257,0.0989,0.0097,0.0189,0.0156,0.0248,0.0416,23.2432,0.4855,0.6329,-7.1094,0.2716,2.6441,0.1164
133.6579,282.2811,228.2995,0.0101,0.0,0.0019,0.0015,0.0028,0.0342,0.164,0.0079,0.0152,0.0222,0.0227,0.0291,25.0331,0.6499,0.6489,-5.5808,0.2349,2.4322,0.0479
218.9939,446.3681,105.4026,0.0105,0.0001,0.0057,0.0054,0.0033,0.0177,0.3248,0.0085,0.0083,0.0245,0.0358,0.0909,32.6961,0.4577,0.7349,-7.3106,0.059,2.1131,0.2146
142.352,321.4071,79.8092,0.0125,0.0,0.001,0.0049,0.0126,0.0244,0.2757,0.0087,0.02,0.0092,0.0617,0.0914,24.6472,0.5766,0.7065,-7.4012,0.0991,2.4527,0.061
180.9342,237.2967,114.1925,0.0062,0.0001,0.0042,0.0028,0.0149,0.0122,0.0945,0.0129,0.0198,0.0241,0.0171,0.067,23.3344,0.3271,0.6658,-7.1863,0.18,1.8494,0.0655
238.5652,523.8357,186.9007,0.0025,0.0,0.0031,0.0014,0.0038,0.02,0.2576,0.0216,0.0125,0.0122,0.0483,0.0404,31.6407,0.532,0.709,-5.6576,0.213,1.5544,0.1055
138.5656,502.5065,82.7809,0.0059,0.0,0.0011,0.0028,0.012,0.0302,0.2544,0.0116,0.0084,0.0139,0.0626,0.0331,23.8024,0.3919,0.6289,-6.4484,0.2407,1.8843,0.1148
145.5997,555.4245,119.7283,0.0042,0.0,0.0012,0.0018,0.0157,0.0113,0.1116,0.0068,0.0069,0.0199,0.0444,0.0953,26.2868,0.5296,0.7078,-6.0704,0.2114,1.4401,0.1739
227.4975,234.3988,229.0139,0.0059,0.0001,0.0051,0.0044,0.0136,0.0197,0.1984,0.0124,0.0175,0.0101,0.0398,0.0067,29.3774,0.2894,0.7151,-7.0491,0.009,1.4658,0.2086
254.5303,196.0183,190.6349,0.0053,0.0,0.0056,0.0019,0.0165,0.0392,0.1482,0.0144,0.0099,0.0085,0.0361,0.0243,28.3856,0.3012,0.7319,-6.7104,0.1887,2.2933,0.1824
248.254,288.4728,168.5785,0.0048,0.0,0.0052,0.0022,0.008,0.0385,0.1457,0.0119,0.0072,0.0267,0.0649,0.0126,20.7104,0.4267,0.6963,-7.0033,0.1251,2.13,0.1441
244.0859,484.6459,221.4559,0.0045,0.0001,0.0056,0.0028,0.0038,0.0237,0.1086,0.0105,0.0149,0.0222,0.0539,0.0292,18.066,0.5108,0.7464,-6.5873,0.1944,2.1365,0.2049
143.082,152.4871,180.1256,0.0057,0.0001,0.0054,0.0031,0.0115,0.0263,0.1266,0.0126,0.0155,0.0173,0.0525,0.0953,24.2319,0.2682,0.7846,-7.6608,0.2719,2.5599,0.1966
113.0496,475.4897,81.1176,0.0103,0.0,0.0053,0.005,0.018,0.0268,0.1416,0.0072,0.0118,0.0131,0.0159,0.0824,18.0252,0.444,0.6944,-6.0982,0.2789,2.4279,0.1726
202.1415,286.0017,131.6328,0.0101,0.0001,0.0015,0.0032,0.0097,0.0231,0.1789,0.0201,0.0166,0.0203,0.0298,0.1065,22.769,0.3893,0.7628,-7.1501,0.2768,1.9649,0.2265
191.1699,564.3363,225.7624,0.0049,0.0,0.0021,0.004,0.0034,0.0228,0.3354,0.0137,0.0222,0.024,0.0272,0.0333,26.0416,0.3053,0.7327,-5.4055,0.2649,2.5751,0.1173
197.1075,552.5256,196.9847,0.0041,0.0,0.0027,0.0045,0.0155,0.0191,0.1705,0.0147,0.0219,0.0176,0.0623,0.0984,25.5467,0.4836,0.7546,-7.956,0.0108,2.6372,0.1094
199.6132,338.772,202.136,0.0111,0.0001,0.0034,0.0012,0.0109,0.0393,0.2738,0.0091,0.0133,0.0111,0.0241,0.0372,28.7353,0.66,0.6688,-5.7591,0.1923,2.285,0.1572
235.4731,427.6422,192.094,0.005,0.0001,0.0021,0.002,0.0137,0.0218,0.3388,0.0121,0.0144,0.0185,0.0171,0.0552,24.1153,0.4057,0.6634,-7.4002,0.1986,2.0094,0.2107
216.8599,129.9505,125.1751,0.006,0.0,0.0019,0.0047,0.0034,0.0268,0.1312,0.0051,0.0186,0.009,0.0368,0.0048,31.1384,0.632,0.6973,-6.6907,0.0643,2.5646,0.1593
206.6902,407.6924,192.0106,0.0062,0.0001,0.0034,0.0021,0.0183,0.0163,0.3182,0.0229,0.0091,0.0136,0.0219,0.0565,31.0109,0.4952,0.6456,-6.7141,0.2645,2.8731,0.2261
195.825,551.406,112.5874,0.0028,0.0,0.001,0.0015,0.0044,0.0157,0.1837,0.0128,0.0109,0.0195,0.0324,0.0433,27.0037,0.5511,0.6558,-6.8967,0.2365,2.8304,0.1884
253.0471,375.6557,76.1394,0.0061,0.0,0.0017,0.005,0.0051,0.0196,0.2352,0.0204,0.0175,0.0117,0.0286,0.0254,19.5914,0.3585,0.6701,-6.0472,0.2684,2.6192,0.0637
134.5048,491.5091,233.0121,0.0129,0.0,0.0013,0.0029,0.0145,0.0298,0.1054,0.0223,0.0175,0.0155,0.0453,0.0874,24.8211,0.6458,0.6757,-7.4947,0.0769,2.3649,0.1162
121.2043,241.5213,199.5161,0.0055,0.0,0.0011,0.0049,0.014,0.0125,0.3335,0.0211,0.0148,0.0133,0.07,0.0976,29.5002,0.4966,0.7433,-6.7217,0.1292,1.9265,0.1424
189.1405,482.9316,158.9236,0.0068,0.0001,0.0033,0.0045,0.0124,0.0369,0.3867,0.0209,0.02,0.0229,0.0609,0.0169,29.2152,0.6307,0.6396,-7.7417,0.2709,2.6698,0.2058
116.5625,396.2523,148.493,0.0039,0.0,0.0015,0.0028,0.0153,0.0228,0.1942,0.023,0.0078,0.0206,0.05,0.1071,25.9798,0.4058,0.6484,-7.9379,0.0911,2.6801,0.1317
130.772,553.7323,229.4873,0.0025,0.0001,0.0046,0.0034,0.0051,0.0287,0.153,0.0122,0.01,0.017,0.0639,0.1065,29.4513,0.5951,0.7539,-6.4818,0.0461,1.7184,0.052
226.2903,590.0373,228.3303,0.0125,0.0001,0.0048,0.0015,0.0136,0.0195,0.0873,0.0215,0.0201,0.0117,0.0492,0.072,31.1,0.4227,0.6779,-6.5472,0.0935,2.7356,0.1537
242.6134,544.7121,131.8312,0.0094,0.0001,0.0038,0.0048,0.0113,0.0371,0.4001,0.0101,0.0155,0.0147,0.0278,0.0258,19.4005,0.2586,0.6872,-7.741,0.1729,2.4065,0.1463
238.6353,584.1074,130.2528,0.0106,0.0,0.0015,0.0041,0.0174,0.0195,0.2419,0.021,0.0174,0.0165,0.044,0.0757,20.1687,0.6091,0.6746,-7.9094,0.252,1.4293,0.2369
141.8264,235.0868,180.7003,0.0067,0.0001,0.0045,0.0047,0.004,0.035,0.2007,0.0169,0.0188,0.0084,0.0253,0.0618,25.2891,0.5386,0.7175,-6.4176,0.0549,1.7264,0.1125
213.2946,380.5522,135.139,0.0034,0.0,0.0056,0.0043,0.0073,0.0155,0.3425,0.0225,0.0073,0.0141,0.0423,0.0988,23.7733,0.6122,0.6848,-6.2047,0.2376,2.5436,0.133
129.9449,316.2994,197.1768,0.0062,0.0001,0.0011,0.0039,0.0116,0.0375,0.1265,0.0157,0.0217,0.025,0.0314,0.0142,29.182,0.6111,0.6583,-6.6616,0.0541,2.8322,0.1199
246.0852,578.8157,208.7349,0.0028,0.0001,0.0043,0.0018,0.0145,0.0187,0.3982,0.0206,0.02,0.0123,0.065,0.0716,31.4255,0.5627,0.704,-6.2365,0.2545,1.6975,0.2411
254.6432,587.991,85.9469,0.0057,0.0001,0.004,0.0041,0.0086,0.0245,0.2049,0.0078,0.008,0.014,0.04,0.0845,19.0983,0.3775,0.7592,-6.5662,0.1668,1.666,0.2
200.7524,574.1901,93.8773,0.011,0.0,0.0042,0.0054,0.0046,0.0239,0.2556,0.0195,0.021,0.0217,0.0582,0.0382,17.9399,0.4512,0.6896,-7.9413,0.2056,1.4787,0.1874
186.8212,154.2812,228.9913,0.0108,0.0001,0.0047,0.0044,0.0147,0.0347,0.0889,0.0161,0.0152,0.0173,0.0237,0.0662,32.3726,0.3978,0.7478,-7.346,0.014,2.1303,0.0588
185.7829,491.5662,111.8272,0.0078,0.0,0.0025,0.0055,0.0121,0.0322,0.1452,0.019,0.018,0.0223,0.0699,0.0717,23.7045,0.3196,0.6891,-6.9281,0.0628,1.8929,0.1953
117.7129,527.9664,94.676,0.0114,0.0001,0.0041,0.0041,0.0158,0.0169,0.1907,0.0178,0.0171,0.0238,0.0145,0.0516,19.7239,0.5608,0.773,-7.6024,0.099,2.1341,0.1803
187.7817,147.556,181.7181,0.0056,0.0,0.0058,0.0041,0.0118,0.0179,0.2867,0.0165,0.0104,0.0121,0.0253,0.0111,26.1168,0.483,0.7792,-6.7979,0.2717,1.5182,0.0545
119.9723,179.0131,87.0001,0.0099,0.0001,0.0042,0.0041,0.0058,0.0237,0.378,0.0058,0.0158,0.0265,0.0354,0.0598,31.4419,0.4503,0.759,-7.3919,0.043,1.7922,0.0652
130.7094,386.1074,230.356,0.0056,0.0,0.0049,0.0013,0.004,0.0142,0.0896,0.0133,0.016,0.0242,0.0336,0.0654,32.6558,0.5999,0.7556,-7.303,0.1467,2.8253,0.1383
115.7171,544.7406,136.1816,0.0135,0.0,0.0018,0.0043,0.0029,0.0177,0.3379,0.0077,0.0153,0.0238,0.0171,0.0293,32.9442,0.5773,0.6768,-5.8799,0.2585,2.5588,0.0635
129.223,143.554,201.7745,0.0037,0.0,0.0053,0.0038,0.0119,0.0155,0.211,0.0075,0.007,0.0165,0.045,0.0067,20.4459,0.2626,0.7728,-6.5277,0.0687,1.7652,0.2219
146.1104,372.0752,212.3591,0.0104,0.0,0.0015,0.0054,0.0056,0.0177,0.2766,0.0102,0.0163,0.0175,0.0303,0.0867,32.7302,0.531,0.7401,-6.3996,0.0196,2.4026,0.1567
133.2495,489.4035,119.7698,0.0083,0.0,0.0014,0.0032,0.012,0.0276,0.3953,0.0143,0.0092,0.0116,0.036,0.0835,26.6356,0.5572,0.7712,-6.7637,0.1569,1.9513,0.2252
223.89,371.4816,236.1264,0.0059,0.0,0.0062,0.0049,0.0095,0.0191,0.1393,0.0182,0.0234,0.0247,0.057,0.094,30.5747,0.4563,0.7684,-6.226,0.1298,1.886,0.0965
246.8374,506.1731,116.4588,0.0046,0.0,0.0011,0.0035,0.018,0.035,0.1527,0.0134,0.0161,0.0145,0.054,0.0909,32.1819,0.525,0.7398,-6.4315,0.0685,2.4057,0.1261
226.9214,558.2827,176.23,0.0081,0.0001,0.0025,0.0033,0.015,0.0362,0.368,0.0162,0.0122,0.0192,0.0664,0.0973,30.1306,0.3384,0.6569,-7.3013,0.249,2.5075,0.1357
229.8185,525.5172,196.9956,0.0112,0.0,0.0061,0.005,0.0061,0.0177,0.2617,0.0179,0.0098,0.0253,0.0581,0.0511,17.8974,0.6292,0.707,-7.7442,0.0591,2.793,0.0474
190.1237,561.8703,182.0308,0.0054,0.0001,0.0055,0.0053,0.0033,0.0251,0.1207,0.0076,0.0224,0.0105,0.0592,0.0702,20.6851,0.6599,0.716,-6.7159,0.1695,2.7784,0.0638
151.7851,272.9979,127.1642,0.0109,0.0,0.004,0.0021,0.0126,0.0303,0.3548,0.0105,0.0191,0.0111,0.0657,0.0832,18.6662,0.5947,0.6926,-6.8599,0.0902,2.088,0.1506
234.2723,410.5624,138.2166,0.0069,0.0,0.0039,0.005,0.0088,0.0307,0.2411,0.0123,0.0139,0.012,0.0304,0.0179,30.3144,0.5544,0.635,-7.2606,0.1351,1.5067,0.2181
154.4726,177.5985,223.7593,0.0056,0.0001,0.0014,0.0029,0.0147,0.0223,0.247,0.0169,0.0119,0.016,0.051,0.0669,25.6936,0.5759,0.7423,-5.5347,0.2417,2.3747,0.1457
218.7738,418.0178,173.2724,0.0075,0.0,0.0011,0.0038,0.0073,0.0199,0.1229,0.0141,0.0137,0.016,0.0608,0.0372,20.1773,0.342,0.6674,-6.1266,0.279,2.4568,0.1259
133.3166,468.8882,161.825,0.0092,0.0,0.0058,0.0018,0.011,0.0345,0.2398,0.0199,0.0149,0.0195,0.0666,0.0449,24.2846,0.4436,0.7564,-7.1826,0.1648,2.3915,0.2425
228.7875,248.2224,234.09,0.0033,0.0,0.0013,0.0025,0.0041,0.0301,0.3236,0.0193,0.0077,0.0219,0.0634,0.0955,19.1313,0.6079,0.6303,-6.1592,0.1218,1.5283,0.0987
